,Unnamed: 0,active_ingredients,inactive_ingredients,name,price,active_smiles,inactive_smiles,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRadicalElectrons,NumRotatableBonds,NumSaturatedHeterocycles,NumSaturatedRings,NumValenceElectrons,RingCount,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_Ar_COO,fr_Ar_N,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_NH0,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_halogen,fr_hdrzone,fr_phos_acid,fr_pyridine,fr_sulfonamd,fr_unbrch_alkane,fr_NH1,fr_Ndealkylation1,fr_quatN,fr_alkyl_halide,NumAliphaticCarbocycles,fr_Ar_NH,fr_Nhpyrrole,fr_epoxide,NumSaturatedCarbocycles,fr_Ar_OH,fr_ketone,fr_ketone_Topliss,fr_nitrile,fr_phenol,fr_phenol_noOrthoHbond,fr_urea,fr_Ndealkylation2,fr_methoxy,fr_lactone,fr_sulfide,fr_NH2,fr_para_hydroxylation,fr_Imine,fr_guanido,fr_phos_ester,fr_ArN,fr_furan,fr_hdrzine,fr_nitro,fr_priamide,fr_imidazole,fr_N_O,fr_imide,fr_sulfone,fr_SH,fr_thiocyan,fr_nitroso
289,289,"['purified water','bentonite clay','xylitol','peppermint essential oil','menthol','sea salt','tea tree oil']",[],"Redmond Earthpaste Toothpaste, Peppermint, 4 Oz",$8.69 ,"['O','bentonite clay','xylitol','peppermint essential oil','CC1CCC(C(C1)O)C(C)C','[Na+].[Cl-]','CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]']",[],53,3,6,0,1,0,0,0,9,1,15,0,29,0,1,314,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
290,290,"['calcium carbonate','sorbitol','water','glycerin','silica','sodium lauroyl glutamate','xylitol','gum xanthan','cyamopsis tetragonoloba gum','vitis vinifera seed oil','glycyrrhiza glabra root','foeniculum vulgare','eugenia caryophyllus bud oil','azadirachta lndica leaf','azadirachta lndica bark','mentha piperita oil','potassium sorbate','mentha viridis oil','ascorbic acid','supercritical extracts']",[],Organix South Theraneem Organix Neem Toothpaste Neem Therape with Mint,$10.92 ,"['C(=O)([O-])[O-].[Ca+2]','C(C(C(C(C(CO)O)O)O)O)O','O','C(C(CO)O)O','O=[Si]=O','CCCCCCCCCCCC(=O)NC(CCC(=O)O)C(=O)[O-].[Na+]','C(C(C(C(CO)O)O)O)O','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','cyamopsis tetragonoloba gum','vitis vinifera seed oil','glycyrrhiza glabra root','CCCCCCCCCCCC=CCCCCC(=O)O.CC=CC1=CC=C(C=C1)OC.CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O','eugenia caryophyllus bud oil','azadirachta lndica leaf','azadirachta lndica bark','CC1CCC2(CC1)C(CO2)C.CC1CCC(C(C1)O)C(C)C.CC1CCC(C(C1)OC(=O)C)C(C)C.CC1CCC(C(=O)C1)C(C)C.CC1CCC2=C(C1)OC=C2C.CC1CCC(=C(C)C)C(=O)C1','CC=CC=CC(=O)[O-].[K+]','mentha viridis oil','ascorbic acid','supercritical extracts']",[],267,34,69,8,14,2,1,3,63,32,75,0,77,7,12,1532,17,6,26,26,0,0,6,8,12,8,0,0,8,1,0,2,0,2,3,2,16,0,0,0,0,0,17,1,0,0,0,6,0,0,0,5,1,2,2,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
291,291,['stannous fluoride'],[],Crest Gum Detoxify Deep Clean Fluoride Toothpaste 4-4.1 oz. Boxes,$16.42 ,['F[Sn]F'],[],3,0,0,0,0,0,0,0,0,0,3,2,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,292,"['water','glycerin','silica','xylitol','erythritol','lauryl glucoside','sodium methyl cocoyl taurate','zinc citrate','vaccinium macrocarpon fruit extract','aloe barbadensis leaf juice','gum xanthan','cellulose gum','stevia rebaudiana leaf powder','sodium benzoate','titanium dioxide']",[],Xlear Spry Xylitol and Aloe Toothpaste - Peppermint 5 oz Paste,$8.51 ,"['O','C(C(CO)O)O','O=[Si]=O','C(C(C(C(CO)O)O)O)O','C(C(C(CO)O)O)O','CCCCCCCCCCCCOC1C(C(C(C(O1)CO)O)O)O','sodium methyl cocoyl taurate','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','vaccinium macrocarpon fruit extract','aloe barbadensis leaf juice','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','stevia rebaudiana leaf powder','C1=CC=C(C=C1)C(=O)[O-].[Na+]','O=[Ti]=O']",[],178,39,76,7,7,1,0,1,72,37,85,1,54,7,7,1011,8,9,34,32,1,0,10,10,12,9,0,1,0,0,0,0,0,1,1,1,14,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,293,['stannous fluoride'],"['water','sorbitol','hydrated silica','sodium lauryl sulfate','carrageenan','sodium gluconate','flavor','gum xanthan','zinc citrate','stannous chloride','sodium saccharin','sodium hydroxide','sucralose','titanium dioxide']","Crest Gum Detoxify Extra Fresh Toothpaste, 4.1 oz",$12.99 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]','flavor','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','Cl[Sn]Cl','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','[OH-].[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','O=[Ti]=O']",228,39,90,9,10,2,1,3,81,34,114,4,58,8,9,1266,13,11,29,27,0,1,11,11,15,13,3,0,0,3,1,0,0,2,2,1,15,8,0,0,1,1,9,2,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
294,294,"['sorbitol','hydrated silica','water','glycerin','sodium lauryl sulphate','flavor','sodium carboxymethyl cellulose','sodium benzoate','extracts of neem','black seed','mint & clove','baking soda','sodium saccharine','titanium dioxide','fd&c yellow no 5', 'fd&c blue no.1']",[],Essential Palace Neem 5 In 1 Fluoride Free Essential Toothpaste with Mint and Black Seed [Pack of 2 - White - 6.5 oz.],$17.00 ,"['C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','O','C(C(CO)O)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C1=CC=C(C=C1)C(=O)[O-].[Na+]','extracts of neem','black seed','mint & clove','C(=O)(O)[O-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','O=[Ti]=O','fd&c yellow no 5', 'fd&c blue no.1']",[],89,20,36,1,1,2,0,2,29,16,45,1,25,0,0,493,3,1,14,14,1,0,2,4,5,3,1,1,0,1,0,0,0,2,1,0,0,0,0,0,0,1,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
295,295,"['sorbitol','water','hydrated silica','tetrasodium','pyrophosphate','peg','disodium pytophosphate','sodium lauryl sulfate','alcohol','sodium saccharin','cellulose gum','glycerin','carbomer','polysorbate 80','sodium benzoate','cetylpyridinium chloride','benzoic acid','titanium dioxide']",[],Crest Complete Multi-Benefit Whitening + Scope Cool Peppermint Flavor Liquid Gel Toothpaste 4.6 Oz,$5.94 ,"['C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','C1C=CN(C=C1C(=O)N)C2C(C(C(O2)COP(=O)([O-])OP(=O)([O-])OCC3C(C(C(O3)N4C=NC5=C(N=CN=C54)N)OP(=O)([O-])[O-])O)O)O.[Na+].[Na+].[Na+].[Na+]','pyrophosphate','C(CO)O','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCO','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','C(C(CO)O)O','C=CC(=O)O','CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO','C1=CC=C(C=C1)C(=O)[O-].[Na+]','CCCCCCCCCCCCCCCC[N+]1=CC=CC=C1.[Cl-]','C1=CC=C(C=C1)C(=O)O','O=[Ti]=O']",[],233,36,82,5,5,3,3,6,70,30,102,1,88,3,3,1293,11,2,23,23,2,5,4,4,8,5,7,1,3,2,1,1,0,3,2,1,8,1,0,5,1,1,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,0,1,1,0,0,0,0,0,0
296,296,"['sodium fluoride','sorbitol','water','hydrated silica','tetrasodium pyrophosphate','peg','sodium lauryl sulfate','disodium pytophosphate','gum xanthan','sodium saccharin','carbomer 956','sucralose','polyethylene','iron oxides','titanium dioxide','blue 1 aluminum lake','yellow 10 aluminum lake']",[],"Crest Complete Multi-Benefit Whitening + Herbal Mint Expressions, Herbal Mint, 6.0 oz",$3.99 ,"['[F-].[Na+]','C(C(C(C(C(CO)O)O)O)O)O','O','O.[O-2].[O-2].[Si+4]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','C(CO)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','carbomer 956','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','C=C','[O-2].[O-2].[O-2].[Fe+3].[Fe+3]','O=[Ti]=O','blue 1 aluminum lake','yellow 10 aluminum lake']",[],178,32,76,9,9,1,0,1,64,28,101,6,43,8,8,1002,10,2,24,24,0,0,2,2,4,2,1,0,0,1,0,0,0,1,2,1,15,4,0,4,0,1,9,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,297,"['xylitol','purified water','glycerin','silica','strawberry','gum xanthan','calendula officinalis extract','potassium sorbate','citric acid','calendula officinalis extract']",[],Jack N'Jill - Natural Toothpaste Fluoride-Free with Certified Organic Strawberry - 1.76 oz.,$11.58 - $14.81,"['C(C(C(C(CO)O)O)O)O','O','C(C(CO)O)O','O=[Si]=O','strawberry','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','calendula officinalis extract','CC=CC=CC(=O)[O-].[K+]','citric acid','calendula officinalis extract']",[],96,23,42,6,6,0,0,0,39,21,46,0,24,6,6,554,6,3,19,19,0,0,3,3,4,2,0,0,3,0,0,0,0,0,1,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,298,['stannous fluoride'],"['water','sorbitol','hydrated silica','sodium lauryl sulfate','sodium gluconate','carrageenan','flavor','gum xanthan','zinc citrate','stannous chloride','sodium saccharin','sodium hydroxide','sucralose','titanium dioxide']","Crest Gum & Enamel Repair Toothpaste, Advanced Whitening, 4.1oz, Pack of 3",$14.97 ,['F[Sn]F'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','C(C(C(C(C(C(=O)[O-])O)O)O)O)O.[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','flavor','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','Cl[Sn]Cl','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','[OH-].[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','O=[Ti]=O']",228,39,90,9,10,2,1,3,81,34,114,4,58,8,9,1266,13,11,29,27,0,1,11,11,15,13,3,0,0,3,1,0,0,2,2,1,15,8,0,0,1,1,9,2,0,0,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
299,299,"['sodium monofluorophosphate','propylene glycol','calcium pyrophosphate','glycerin','peg/ppg-116/66 copolymer','peg-12','silica','sodium lauryl sulfate','tetrasodium pyrophosphate','hydrogen peroxide','disodium pytophosphate','sodium saccharin','sucralose','bht']",[],"Colgate Optic White Whitening Toothpaste, Sparkling White - 5 ounce",$5.81 ,"['[O-]P(=O)([O-])F.[Na+].[Na+]','CC(CO)O','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Ca+2].[Ca+2]','C(C(CO)O)O','peg/ppg-116/66 copolymer','peg-12','O=[Si]=O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+]','OO','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CC1=CC(=C(C(=C1)C(C)(C)C)O)C(C)(C)C']",[],128,15,50,3,3,2,0,2,47,15,76,0,26,2,2,692,5,0,10,10,0,0,0,0,1,1,1,0,0,1,0,1,0,2,1,0,3,4,0,6,0,1,9,0,0,0,3,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
300,300,"['sodium monofluorophosphate','glycerin','water','calcium carbonate','hydrated silica','xylitol','sodium lauryl sulfate','carrageenan','zinc citrate','sodium bicarbonate','benzyl alcohol']",[],"Tom's of Maine Whole Care Toothpaste, Spearmint, 4.0oz",$13.61 ,"['[O-]P(=O)([O-])F.[Na+].[Na+]','C(C(CO)O)O','O','C(=O)([O-])[O-].[Ca+2]','O.[O-2].[O-2].[Si+4]','C(C(C(C(CO)O)O)O)O','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]','C(=O)(O)[O-].[Na+]','C1=CC=C(C=C1)CO']",[],129,19,51,0,1,2,1,3,44,15,65,0,34,0,1,692,4,8,11,9,0,1,8,12,12,11,2,0,0,2,1,0,0,2,0,0,0,2,0,0,1,0,9,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
301,301,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','sorbitol','glycerin','pentasodium triphosphate','peg-8','flavor','titanium dioxide','sodium methyl cocoyl taurate','cocamidopropyl betaine','gum xanthan','sodium hydroxide','sodium saccharin','sucralose']","Sensodyne Sensitivity Toothpaste, Extra Whitening for Sensitive Teeth, 4 ounce (Pack of 3)",$32.49 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(C(C(C(CO)O)O)O)O)O','C(C(CO)O)O','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','peg-8','flavor','O=[Ti]=O','sodium methyl cocoyl taurate','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",180,33,76,9,9,1,0,1,66,28,97,0,48,8,8,1006,10,3,25,25,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,15,4,0,3,0,1,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
302,302,['sodium fluoride'],"['water','sorbitol','hydrated silica','disodium pytophosphate','sodium lauryl sulfate','flavor','cellulose gum','sodium hydroxide','sodium saccharin','carbomer','charcoal powder','sucralose','polysorbate 80','mica','titanium dioxide']","Crest 3D White Whitening Therapy Charcoal Deep Clean Fluoride Toothpaste, Invigorating Mint, 4.1 ounce, Pack of 3",$40.15 ,['[F-].[Na+]'],"['O','C(C(C(C(C(CO)O)O)O)O)O','O.[O-2].[O-2].[Si+4]','OP(=O)([O-])OP(=O)(O)[O-].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','flavor','CC(=O)O.C(C(C(C(C(C=O)O)O)O)O)O.[Na]','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C=CC(=O)O','charcoal powder','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','CCCCCCCCC=CCCCCCCCC(=O)OCCOCC(C1C(CC(O1)OCCO)OCCO)OCCO','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O']",164,28,62,4,4,1,0,1,52,23,84,1,62,3,3,917,5,2,19,19,0,0,2,2,5,3,1,1,2,1,0,0,0,1,1,1,9,4,0,2,0,1,21,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
303,303,"['purified water','bentonite clay','sea salt','spearmint essential oil','menthol','tea tree oil']",[],"Redmond Earth Paste Natural Toothpaste, Unsweetend Spearmint, 4 Oz",$24.76 ,"['O','bentonite clay','[Na+].[Cl-]','spearmint essential oil','CC1CCC(C(C1)O)C(C)C','CCCCCCCOP(=S)(OCCCCCCC)[S-].CCCCCCCOP(=S)(OCCCCCCC)[S-].[Zn+2]']",[],53,3,6,0,1,0,0,0,9,1,15,0,29,0,1,314,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,304,['sodium fluoride'],"['glycerin','hydrated silica','sodium hexametaphosphate','water','peg-6','flavor','trisodium phosphate','sodium lauryl sulfate','carrageenan','cocamidopropyl betaine','sodium saccharin','peg-20m or peg-23m','gum xanthan','sucralose','mica','titanium dioxide']","Crest 3D White Brilliance Advanced Whitening Technology Plus Advanced Stain Protection Toothpaste, Vibrant Peppermint, 0.85 oz",$17.42 ,['[F-].[Na+]'],"['C(C(CO)O)O','O.[O-2].[O-2].[Si+4]','sodium hexametaphosphate','O','C(COCCOCCOCCOCCOCCO)O','flavor','[O-]P(=O)([O-])[O-].[Na+].[Na+].[Na+]','CCCCCCCCCCCCOS(=O)(=O)[O-].[Na+]','CCC(=O)C1=C(C(=C(C=C1)F)C2CC2NC(=O)NC3=NC=C(C=C3)C#N)O.CC(=O)[O-].CC(=O)[O-].[Zn+2]','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','peg-20m or peg-23m','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O','[O-2].O=[Al]O[Al]=O.O=[Si]=O.[K+].[K+]','O=[Ti]=O']",235,31,87,9,10,2,1,3,75,27,111,0,74,8,9,1306,13,5,21,21,0,1,5,5,10,8,4,0,0,4,1,0,0,2,2,1,20,5,0,1,1,1,31,3,1,1,3,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305,305,"['potassium nitrate','sodium fluoride']","['water','hydrated silica','sorbitol','glycerin','pentasodium triphosphate','peg-8','flavor','titanium dioxide','sodium methyl cocoyl taurate','cocamidopropyl betaine','gum xanthan','sodium hydroxide','sodium saccharin','sucralose']",Sensodyne® Maximum Strength Extra Whitening Toothpaste 4-6.5 oz. Boxes,$41.50 ,"['[N+](=O)([O-])[O-].[K+]','[F-].[Na+]']","['O','O.[O-2].[O-2].[Si+4]','C(C(C(C(C(CO)O)O)O)O)O','C(C(CO)O)O','[O-]P(=O)([O-])OP(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+].[Na+]','peg-8','flavor','O=[Ti]=O','sodium methyl cocoyl taurate','CCCCCCCCCCCC(=O)NCCC[N+](C)(C)CC(=O)[O-]','CC(=O)OCC1C(C(C(C(O1)OC2C(C(OC(C2OC3C(C(C(C(O3)CO)OP)O)O)CO)CP)O)OC4C(C(C(C(O4)C(=O)O)OC5C(C(C6C(O5)COC(O6)(C)C(=O)O)O)O)O)O)O)O','[OH-].[Na+]','C1=CC=C2C(=C1)C(=O)[N-]S2(=O)=O.[Na+]','C(C1C(C(C(C(O1)OC2(C(C(C(O2)CCl)O)O)CCl)O)O)Cl)O']",180,33,76,9,9,1,0,1,66,28,97,0,48,8,8,1006,10,3,25,25,0,0,3,3,6,4,3,0,0,2,0,0,0,1,2,1,15,4,0,3,0,1,8,1,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,306,"['water','sodium diatomeae','xylitol','bentonite','cocos nucifera oil','charcoal powder','cinnamomum zeylanicum leaf oil','eugenia caryophyllata bud oil','citric acid','vanilla planifolia fruit extract','melaleuca alternifolia leaf oil','citrus sinensis oil','stevia rebaudiana extract','rosmarinus officinalis leaf oil','citrus grandis seed extract','potassium sorbate','xanthan gun', ]",[],"My Magic Mud Activated Charcoal Fluoride Free Whitening Toothpaste, Cinnamon Clove, 4 Oz",$11.93 ,"['O','sodium diatomeae','C(C(C(C(CO)O)O)O)O','bentonite','cocos nucifera oil','charcoal powder','cinnamomum zeylanicum leaf oil','eugenia caryophyllata bud oil','C(C(=O)O)C(CC(=O)O)(C(=O)O)O','vanilla planifolia fruit extract','melaleuca alternifolia leaf oil','CC1=CCC(CC1)C(=C)C','stevia rebaudiana extract','rosmarinus officinalis leaf oil','citrus grandis seed extract','CC=CC=CC(=O)[O-].[K+]','xanthan gun','[S]']",[],44,11,15,0,1,0,0,0,11,9,17,2,12,0,0,250,1,4,6,5,0,0,4,4,4,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
